Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit,Lead_Time_Dias
US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,Central,Furniture,Chairs,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,600.558,4,0.3,55.54,2
US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,Central,Furniture,Tables,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,617.7,7,0.3,100.51,5
US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,West,Office Supplies,Binders,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",2.388,9,0.1,0.32,7
US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,West,Office Supplies,Storage,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.3,75.21,7
US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,West,Furniture,Chairs,FUR-CH-10001146,"Global Task Chair, Black",81.424,1,0.2,16.0,4
US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,West,Furniture,Furnishings,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,1,0.1,13.85,4
US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,East,Technology,Phones,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,9,0.1,15.74,3
US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,East,Office Supplies,Paper,OFF-PA-10002377,Xerox 1916,78.304,9,0.1,13.05,3
US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,East,Office Supplies,Fasteners,OFF-FA-10002780,Staples,21.456,4,0.3,4.49,3
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Paper,OFF-PA-10001804,Xerox 195,20.04,9,0.3,6.38,6
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Paper,OFF-PA-10001736,Xerox 1880,35.44,3,0.3,4.5,6
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Art,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",11.52,7,0.1,1.41,6
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Fasteners,OFF-FA-10002988,Ideal Clamps,4.02,6,0.1,0.52,6
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Binders,OFF-BI-10004781,GBC Wire Binding Strips,76.176,8,0.0,11.54,6
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Office Supplies,Supplies,OFF-SU-10001218,Fiskars Softgrip Scissors,65.88,9,0.0,5.42,6
CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,West,Furniture,Furnishings,FUR-FU-10001706,Longer-Life Soft White Bulbs,43.12,5,0.3,11.18,6
CA-2017-110366,2017-09-05,2017-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,East,Furniture,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,1,0.1,9.29,2
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Office Supplies,Art,OFF-AR-10000940,Newell 343,8.82,3,0.3,2.89,5
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Office Supplies,Envelopes,OFF-EN-10004030,Convenience Packs of Business Envelopes,10.86,8,0.3,1.25,5
CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Office Supplies,Paper,OFF-PA-10004327,Xerox 1911,143.7,6,0.0,18.21,5
CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,Central,Office Supplies,Appliances,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,8,0.2,116.77,5
CA-2016-110744,2016-09-07,2016-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,West,Office Supplies,Storage,OFF-ST-10003656,Safco Industrial Wire Shelving,671.93,9,0.3,188.52,5
CA-2015-110072,2015-10-22,2015-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,East,Furniture,Furnishings,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,16.74,6
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Technology,Phones,TEC-PH-10000215,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,1,0.2,113.72,4
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Technology,Phones,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,149.97,1,0.1,42.81,4
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Furniture,Chairs,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,4,0.1,641.86,4
CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Central,Office Supplies,Binders,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,171.55,7,0.3,47.52,4
CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,West,Office Supplies,Appliances,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2,0.0,10.36,3
CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,West,Technology,Phones,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.184,3,0.0,61.2,3
CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Paper,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,1,0.3,19.35,2
CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Paper,OFF-PA-10002254,Xerox 1883,105.52,5,0.3,36.73,2
CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,West,Office Supplies,Storage,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",80.88,1,0.0,7.08,2
CA-2016-118948,2016-05-28,2016-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,West,Office Supplies,Art,OFF-AR-10001547,Newell 311,6.63,8,0.2,1.55,6
CA-2015-104269,2015-03-01,2015-03-06,Second Class,DB-13060,Dave Brooks,Consumer,West,Furniture,Chairs,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,457.568,1,0.3,50.26,5
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Central,Office Supplies,Labels,OFF-LA-10002475,Avery 519,14.62,1,0.2,1.88,4
CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Central,Technology,Phones,TEC-PH-10004536,Avaya 5420 Digital phone,944.93,2,0.3,258.6,4
CA-2017-162733,2017-05-11,2017-05-12,First Class,TT-21070,Ted Trevino,Consumer,West,Office Supplies,Paper,OFF-PA-10002751,Xerox 1920,5.98,2,0.3,2.05,1
CA-2016-119697,2016-12-28,2016-12-31,Second Class,EM-13960,Eric Murdock,Consumer,East,Technology,Accessories,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,54.384,6,0.2,12.42,3
CA-2017-154508,2017-11-16,2017-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,West,Office Supplies,Envelopes,OFF-EN-10001990,Staple envelope,28.4,7,0.2,8.67,4
CA-2017-113817,2017-11-07,2017-11-11,Standard Class,MJ-17740,Max Jones,Consumer,West,Office Supplies,Binders,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,27.68,5,0.0,1.46,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Art,OFF-AR-10004441,BIC Brite Liner Highlighters,9.936,1,0.3,0.61,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Technology,Machines,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,8159.952,1,0.1,1868.77,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Storage,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.1,46.0,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,1740.06,2,0.3,551.47,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Art,OFF-AR-10002656,Sanford Liquid Accent Highlighters,32.064,5,0.3,4.51,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Office Supplies,Appliances,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,177.98,6,0.3,31.97,4
CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,Central,Technology,Phones,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,143.976,7,0.2,30.0,4
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,West,Office Supplies,Paper,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",20.94,4,0.1,2.76,4
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,West,Office Supplies,Paper,OFF-PA-10001144,Xerox 1913,110.96,7,0.1,35.79,4
CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,West,Furniture,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",340.144,8,0.1,64.41,4
US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Central,Office Supplies,Appliances,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,1,0.3,9.3,5
US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Central,Office Supplies,Labels,OFF-LA-10003148,Avery 51,20.16,6,0.2,6.15,5
US-2018-152366,2018-04-21,2018-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,Central,Office Supplies,Appliances,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,8,0.3,13.97,4
US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,Consumer,East,Furniture,Chairs,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",396.802,5,0.0,117.15,2
US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,Consumer,East,Office Supplies,Supplies,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,15.88,4,0.0,1.38,2
CA-2016-137225,2016-12-15,2016-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,East,Office Supplies,Art,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2,0.1,0.34,4
CA-2015-166191,2015-12-05,2015-12-09,Second Class,DK-13150,David Kendrick,Corporate,Central,Office Supplies,Storage,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,6,0.3,8.32,4
CA-2015-166191,2015-12-05,2015-12-09,Second Class,DK-13150,David Kendrick,Corporate,Central,Technology,Accessories,TEC-AC-10004659,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.744,6,0.0,123.74,4
CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,South,Technology,Phones,TEC-PH-10003273,AT&T TR1909W,503.96,1,0.0,83.84,5
CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,South,Technology,Phones,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),149.95,9,0.3,36.22,5
CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,South,Technology,Accessories,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,29.0,6,0.2,9.65,5
CA-2017-105018,2017-11-28,2017-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,East,Office Supplies,Binders,OFF-BI-10001890,Avery Poly Binder Pockets,7.16,3,0.3,0.81,4
CA-2015-123260,2015-08-26,2015-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,West,Technology,Accessories,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,4,0.3,11.97,4
CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Central,Office Supplies,Storage,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",37.224,4,0.2,7.86,6
CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Central,Office Supplies,Paper,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.1,1.86,6
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,East,Furniture,Bookcases,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,3,0.1,95.48,2
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,East,Technology,Phones,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,3,0.1,22.78,2
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,East,Office Supplies,Paper,OFF-PA-10000061,Xerox 205,51.84,4,0.2,2.71,2
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,East,Furniture,Bookcases,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,7,0.0,184.8,2
CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,East,Office Supplies,Art,OFF-AR-10003514,4009 Highlighters by Sanford,19.9,4,0.2,4.08,2
CA-2016-131457,2016-10-31,2016-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,West,Office Supplies,Envelopes,OFF-EN-10001509,Poly String Tie Envelopes,14.28,9,0.3,3.11,6
CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,East,Office Supplies,Art,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1,0.2,1.86,4
CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,East,Office Supplies,Art,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,8,0.0,1.09,4
CA-2018-107720,2018-11-06,2018-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,East,Office Supplies,Storage,OFF-ST-10001414,Decoflex Hanging Personal Folder File,46.26,7,0.0,3.92,7
US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,East,Office Supplies,Binders,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.3,0.24,7
US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,East,Office Supplies,Paper,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,8,0.1,4.44,7
CA-2018-105074,2018-06-24,2018-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,East,Office Supplies,Paper,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,1,0.0,2.53,5
CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,Consumer,West,Furniture,Tables,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,9,0.0,12.78,2
CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,Consumer,West,Office Supplies,Appliances,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,9,0.0,0.89,2
US-2018-116701,2018-12-17,2018-12-21,Second Class,LC-17140,Logan Currie,Consumer,Central,Office Supplies,Appliances,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,66.284,2,0.3,22.81,4
CA-2018-126382,2018-06-03,2018-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,South,Furniture,Furnishings,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.0,5.75,4
CA-2018-108329,2018-12-09,2018-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,West,Technology,Phones,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,444.768,3,0.1,25.64,5
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Central,Office Supplies,Storage,OFF-ST-10000642,"Tennsco Lockers, Gray",83.92,7,0.3,22.51,6
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Central,Technology,Phones,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,9,0.1,39.5,6
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Central,Office Supplies,Binders,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,1.39,6
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Central,Office Supplies,Fasteners,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",52.29,1,0.0,4.74,6
CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Central,Office Supplies,Storage,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,2,0.1,27.29,6
CA-2016-101007,2016-02-09,2016-02-13,Second Class,MS-17980,Michael Stewart,Corporate,Central,Technology,Accessories,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,20.8,1,0.3,6.79,4
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,East,Office Supplies,Labels,OFF-LA-10004544,Avery 505,23.68,5,0.3,6.8,7
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,East,Furniture,Bookcases,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.1,49.87,7
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,East,Technology,Phones,TEC-PH-10002844,Speck Products Candyshell Flip Case,62.982,7,0.0,10.92,7
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,East,Technology,Machines,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.2,273.54,7
CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,East,Technology,Accessories,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,9,0.1,8.79,7
CA-2017-130162,2017-10-28,2017-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,West,Office Supplies,Storage,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",93.06,3,0.1,10.53,4
CA-2017-130162,2017-10-28,2017-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,West,Technology,Phones,TEC-PH-10002563,Adtran 1202752G1,302.376,3,0.1,40.78,4
CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,East,Office Supplies,Fasteners,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,5.584,3,0.0,1.13,3
CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,East,Office Supplies,Paper,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,4,0.3,4.61,3
CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,East,Office Supplies,Binders,OFF-BI-10002852,Ibico Standard Transparent Covers,19.776,8,0.0,5.82,3
CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,East,Furniture,Furnishings,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,6,0.1,20.06,3
CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,East,Technology,Machines,TEC-MA-10001148,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,8,0.0,155.57,3
CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,East,Office Supplies,Art,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,1,0.0,8.15,3
CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,Central,Office Supplies,Art,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,8,0.1,0.28,7
CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,Central,Furniture,Tables,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,622.45,4,0.0,92.99,7
CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,Central,Office Supplies,Storage,OFF-ST-10002485,Rogers Deluxe File Chest,21.98,1,0.2,4.4,7
US-2016-145436,2016-02-28,2016-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,South,Furniture,Chairs,FUR-CH-10004860,Global Low Back Tilter Chair,161.568,8,0.0,8.77,5
US-2016-145436,2016-02-28,2016-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,South,Furniture,Chairs,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",389.696,4,0.0,125.16,5
US-2015-156216,2015-09-13,2015-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,South,Office Supplies,Binders,OFF-BI-10001679,GBC Instant Index System for Binding Systems,18.648,6,0.3,1.18,4
US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,South,Furniture,Tables,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,233.86,8,0.3,34.31,5
US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,South,Furniture,Tables,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,620.6145,4,0.1,137.0,5
US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,South,Office Supplies,Binders,OFF-BI-10001679,GBC Instant Index System for Binding Systems,5.328,3,0.1,1.09,5
US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,South,Furniture,Furnishings,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,9,0.3,63.57,5
US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,South,Technology,Accessories,TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,617.976,3,0.2,128.7,5
